ticker,asset_name,asset_type,stock_price,transaction,transaction_date,asset_value_low,asset_value_high,last_name,first_name,owner,additional_details
ABT,Abbott Laboratories,Stock,37.45,Purchase,03/31/2016,1001,15000,Cassidy,William,Spouse,--
AFL,Aflac Incorporated,Stock,27.39,Purchase,03/31/2016,1001,15000,Cassidy,William,Spouse,--
CSCO,"Cisco Systems, Inc.",Stock,30.12,Sale (Partial),10/19/2017,1001,15000,"King, Jr.",Angus S,Spouse,--
ABT,Abbott Laboratories,Stock,52.05,Sale (Full),10/18/2017,1001,15000,Duckworth,Tammy,Joint,--
JNJ,Johnson & Johnson,Stock,125.02,Sale (Full),10/17/2017,1001,15000,Duckworth,Tammy,Joint,--
CC,CC - The Chemours Company,Stock,46.18,Sale (Full),10/10/2017,1001,15000,Duckworth,Tammy,Joint,--
MRK,"Merck & Co., Inc.",Stock,51.79,Sale (Partial),10/26/2017,1001,15000,Capito,Shelley M,Spouse,--
BMY,Bristol-Myers Squibb Company,Stock,53.49,Sale (Partial),10/26/2017,1001,15000,Capito,Shelley M,Spouse,--
C,Citigroup Inc.,Stock,64.68,Sale (Partial),10/26/2017,1001,15000,Capito,Shelley M,Spouse,--
GILD,"Gilead Sciences, Inc.",Stock,69.64,Purchase,10/25/2017,1001,15000,Capito,Shelley M,Spouse,--
JPM,JPMorgan Chase & Co.,Stock,90.25,Purchase,10/26/2017,1001,15000,Capito,Shelley M,Spouse,--
ACN,Accenture plc,Stock,132.78,Purchase,10/25/2017,1001,15000,Capito,Shelley M,Spouse,--
SJM,The J. M. Smucker Company,Stock,91.06,Sale (Full),10/06/2017,1001,15000,Capito,Shelley M,Spouse,--
DIS,The Walt Disney Company,Stock,94.35,Purchase,10/25/2017,1001,15000,Cassidy,William,Spouse,--
CVS,CVS Health Corporation,Stock,66.75,Purchase,10/25/2017,1001,15000,Cassidy,William,Spouse,--
T,AT&T Inc.,Stock,17.07,Purchase,10/25/2017,1001,15000,Cassidy,William,Spouse,--
ABT,Abbott Laboratories,Stock,51.68,Sale (Partial),10/24/2017,1001,15000,Cassidy,William,Spouse,--
MDT,Medtronic plc,Stock,71.65,Purchase,10/24/2017,1001,15000,Cassidy,William,Spouse,--
TGT,Target Corporation,Stock,53.77,Sale (Partial),10/17/2017,1001,15000,Cassidy,William,Spouse,--
XSD,SPDR S&P Semiconductor ETF,Stock,66.47,Purchase,10/23/2017,1001,15000,Reed,John F,Joint,--
LSCC,Lattice Semiconductor Corporation,Stock,5.84,Sale (Full),10/23/2017,1001,15000,Reed,John F,Joint,--
INTC,Intel Corporation,Stock,33.74,Sale (Full),09/15/2017,1001,15000,Duckworth,Tammy,Joint,--
TD,The Toronto-Dominion Bank,Stock,44.96,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
SIEGY,Siemens Aktiengesellschaft,Stock,52.18,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
PM,Philip Morris International Inc.,Stock,92.0,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
PFE,Pfizer Inc.,Stock,27.12,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
NVS,Novartis AG,Stock,65.1,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
NEE,"NextEra Energy, Inc.",Stock,32.84,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
NSRGY,Nestlé S.A.,Stock,75.6,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
MSFT,Microsoft Corporation,Stock,69.88,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
MRK,"Merck & Co., Inc.",Stock,52.77,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
LMT,Lockheed Martin Corporation,Stock,268.25,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
LVMUY,LVMH Moët Hennessy Louis Vuitton S.E.,Stock,47.65,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
INTC,Intel Corporation,Stock,31.94,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
RHHBY,Roche Holding AG,Stock,27.77,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
XOM,Exxon Mobil Corporation,Stock,60.46,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
CMPGY,Compass Group PLC,Stock,20.3,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
CSCO,"Cisco Systems, Inc.",Stock,27.98,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
BASFY,BASF SE,Stock,20.26,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
AXAHY,AXA SA,Stock,22.97,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
T,AT&T Inc.,Stock,18.6,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Self,--
QCOM,QUALCOMM Incorporated,Stock,46.17,Sale (Full),09/20/2017,1001,15000,Whitehouse,Sheldon,Joint,--
GILD,"Gilead Sciences, Inc.",Stock,72.04,Sale (Full),09/20/2017,1001,15000,Whitehouse,Sheldon,Joint,--
MCK,McKesson Corporation,Stock,143.4,Sale (Full),09/20/2017,15001,50000,Whitehouse,Sheldon,Joint,--
GILD,"Gilead Sciences, Inc.",Stock,72.04,Sale (Partial),09/20/2017,15001,50000,Whitehouse,Sheldon,Self,--
TJX,"The TJX Companies, Inc.",Stock,34.12,Sale (Full),09/20/2017,1001,15000,Whitehouse,Sheldon,Self,--
UNP,Union Pacific Corporation,Stock,104.72,Sale (Partial),09/20/2017,15001,50000,Whitehouse,Sheldon,Self,--
ANCX,Access National Corporation,Stock,30.46,Exchange,04/04/2017,1001,15000,Capito,Shelley M,Self,Middleburg Financial Corp merged with Access National Bank in a stock for stock exchange
K,Kellogg Company,Stock,49.86,Sale (Full),09/27/2017,1001,15000,Capito,Shelley M,Spouse,--
HLT,Hilton Worldwide Holdings Inc.,Stock,64.91,Purchase,09/12/2017,1001,15000,Capito,Shelley M,Spouse,--
WEC,"WEC Energy Group, Inc.",Stock,57.29,Purchase,09/05/2017,1001,15000,Capito,Shelley M,Spouse,--
V,Visa Inc.,Stock,101.48,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
VTKLY,Vtech Holdings Limited,Stock,9.95,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
TSM,Taiwan Semiconductor Manufacturing Company Limited,Stock,33.12,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
SFTBY,SoftBank Group Corp.,Stock,19.05,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
SGAPY,Singapore Telecommunications Limited,Stock,22.5,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
SSDOY,"Shiseido Company, Limited",Stock,41.64,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
SMECF,SMC Corporation,Stock,25.49,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
RCL,Royal Caribbean Cruises Ltd.,Stock,109.81,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
RBGLY,Reckitt Benckiser Group plc,Stock,17.07,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
AVGO,Broadcom Limited,Stock,209.18,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
LRLCY,L'Oréal S.A.,Stock,40.45,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
OXY,Occidental Petroleum Corporation,Stock,51.69,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
NVO,Novo Nordisk A/S,Stock,19.95,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
MRAAY,"Murata Manufacturing Co., Ltd.",Stock,7.66,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
NSRGY,Nestlé S.A.,Stock,76.28,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
JPM,JPMorgan Chase & Co.,Stock,77.98,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
MCO,Moody's Corporation,Stock,129.87,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
LVS,Las Vegas Sands Corp.,Stock,55.02,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
KYCCF,Keyence Corporation,Stock,191.11,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
INCY,Incyte Corporation,Stock,129.46,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
RHHBY,Roche Holding AG,Stock,27.63,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
HXL,Hexcel Corporation,Stock,51.98,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
JKHY,"Jack Henry & Associates, Inc.",Stock,97.81,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
FANUY,Fanuc Corporation,Stock,17.76,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
ENB,Enbridge Inc.,Stock,30.03,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
ETN,Eaton Corporation plc,Stock,38.14,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
CCI,Crown Castle International Corp.,Stock,91.42,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
CVX,Chevron Corporation,Stock,90.37,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
CABGY,Carlsberg A/S,Stock,21.23,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
CME,CME Group Inc.,Stock,113.38,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
BNPQY,BNP Paribas SA,Stock,31.83,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
ASML,ASML Holding N.V.,Stock,153.97,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
AZN,AstraZeneca PLC,Stock,27.92,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
AHKSY,Asahi Kasei Corporation,Stock,21.08,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
AMT,American Tower Corporation,Stock,132.82,Purchase,09/08/2017,1001,15000,Capito,Shelley M,Spouse,--
NGG,National Grid plc,Stock,51.16,Sale (Full),09/21/2017,100001,250000,Hoeven,John,Self,--
QCOM,QUALCOMM Incorporated,Stock,46.21,Sale (Full),09/21/2017,100001,250000,Hoeven,John,Self,--
IBM,International Business Machines Corporation,Stock,111.23,Sale (Full),09/21/2017,15001,50000,Hoeven,John,Self,--
BHF,"Brighthouse Financial, Inc.",Stock,56.65,Sale (Full),08/23/2017,1001,15000,Peters,Gary C,Self,--
DVMT,Dell Technologies Inc.,Stock,69.2,Sale (Full),08/23/2017,1001,15000,Duckworth,Tammy,Joint,--
BHF,"Brighthouse Financial, Inc.",Stock,61.72,Exchange,08/07/2017,1001,15000,Whitehouse,Sheldon,Joint,Shares received in spin off with MetLife (MET) on 8/7/17.
TSLA,"Tesla, Inc.",Stock,23.53,Purchase,08/24/2017,1001,15000,Whitehouse,Sheldon,Spouse,--
AAPL,Apple Inc.,Stock,38.06,Sale (Partial),08/24/2017,1001,15000,Whitehouse,Sheldon,Joint,--
BHF,"Brighthouse Financial, Inc.",Stock,55.32,Sale (Full),08/24/2017,1001,15000,Whitehouse,Sheldon,Joint,--
NWL,Newell Brands Inc.,Stock,40.23,Purchase,08/24/2017,1001,15000,Whitehouse,Sheldon,Self,--
TSLA,"Tesla, Inc.",Stock,23.53,Purchase,08/24/2017,1001,15000,Whitehouse,Sheldon,Self,--
SYK,Stryker Corporation,Stock,131.94,Purchase,08/24/2017,1001,15000,Whitehouse,Sheldon,Self,--
WMT,"Wal-Mart Stores, Inc.",Stock,20.13,Purchase,08/24/2017,1001,15000,Whitehouse,Sheldon,Self,--
CSCO,"Cisco Systems, Inc.",Stock,28.31,Purchase,08/30/2017,1001,15000,Capito,Shelley M,Spouse,--
SCG,SCANA Corporation,Stock,60.36,Sale (Full),08/22/2017,1001,15000,Capito,Shelley M,Spouse,--
SO,The Southern Company,Stock,39.45,Sale (Full),08/18/2017,1001,15000,Capito,Shelley M,Spouse,--
QCOM,QUALCOMM Incorporated,Stock,46.42,Sale (Partial),08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
RMD,ResMed Inc.,Stock,73.9,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
ARCC,Ares Capital Corporation,Stock,10.96,Sale (Partial),08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
NWL,Newell Brands Inc.,Stock,40.54,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
PBA,Pembina Pipeline Corporation,Stock,23.77,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
GLAD,Gladstone Capital Corporation,Stock,15.21,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
GLW,Corning Incorporated,Stock,25.58,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
DHR,Danaher Corporation,Stock,72.18,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
HRL,Hormel Foods Corporation,Stock,27.87,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
NPK,"National Presto Industries, Inc.",Stock,76.43,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
RHI,Robert Half International Inc.,Stock,41.53,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
TMO,Thermo Fisher Scientific Inc.,Stock,184.98,Purchase,08/31/2017,1001,15000,Carper,Thomas R,Spouse,--
AAPL,Apple Inc.,Stock,38.1,Sale (Partial),08/08/2017,1001,15000,Cassidy,William,Spouse,--
IBM,International Business Machines Corporation,Stock,111.84,Sale (Full),07/20/2017,1001,15000,"King, Jr.",Angus S,Spouse,--
AEX.MU,"CHUBB LTD.  SF 24,15",Stock,30.92,Exchange,01/14/2016,1001,15000,Capito,Shelley M,Spouse,ACE Limited acquired Chubb Corporation and immediately adopted The Chubb name
C,Citigroup Inc.,Stock,59.36,Purchase,07/25/2017,1001,15000,Whitehouse,Sheldon,Child,--
HPQ,HP Inc.,Stock,16.97,Purchase,07/25/2017,1001,15000,Whitehouse,Sheldon,Child,--
BTO,John Hancock Financial Opportunities Fund,Stock,27.49,Purchase,07/25/2017,1001,15000,Whitehouse,Sheldon,Spouse,--
BMY,Bristol-Myers Squibb Company,Stock,47.69,Sale (Partial),07/13/2017,1001,15000,Whitehouse,Sheldon,Joint,--
GS,"The Goldman Sachs Group, Inc.",Stock,204.83,Purchase,07/28/2017,1001,15000,Whitehouse,Sheldon,Joint,--
COF,Capital One Financial Corporation,Stock,78.82,Purchase,07/28/2017,15001,50000,Whitehouse,Sheldon,Self,--
SBUX,Starbucks Corporation,Stock,49.85,Purchase,07/28/2017,1001,15000,Whitehouse,Sheldon,Self,--
TSLA,"Tesla, Inc.",Stock,22.34,Purchase,07/28/2017,1001,15000,Whitehouse,Sheldon,Self,--
JCI,Johnson Controls International plc,Stock,35.39,Purchase,07/28/2017,1001,15000,Whitehouse,Sheldon,Self,--
CSCO,"Cisco Systems, Inc.",Stock,27.89,Purchase,07/28/2017,1001,15000,Whitehouse,Sheldon,Self,--
OKE,ONEOK Inc.,Stock,14.41,Sale (Partial),02/25/2016,15001,50000,Cruz,Rafael E,Joint,--
LW,"Lamb Weston Holdings, Inc.",Stock,29.52,Exchange,11/16/2016,1001,15000,Whitehouse,Sheldon,Joint,"Shares received in spin off with ConAgra Foods, Inc. (CAG)"
FTV,Fortive Corporation,Stock,39.65,Exchange,07/05/2016,1001,15000,Whitehouse,Sheldon,Self,Shares received in spin off with Danaher Corp (DHR)
NWL,Newell Brands Inc.,Stock,36.36,Purchase,04/26/2016,1001,15000,Whitehouse,Sheldon,Self,--
AMZN,"Amazon.com, Inc.",Stock,30.16,Purchase,04/12/2016,15001,50000,Whitehouse,Sheldon,Spouse,--
GOOGL,Alphabet Inc.,Stock,38.22,Purchase,04/12/2016,1001,15000,Whitehouse,Sheldon,Spouse,--
AMGN,Amgen Inc.,Stock,136.88,Purchase,04/12/2016,1001,15000,Whitehouse,Sheldon,Spouse,--
TJX,"The TJX Companies, Inc.",Stock,35.04,Purchase,04/12/2016,1001,15000,Whitehouse,Sheldon,Spouse,--
GE,General Electric Company,Stock,140.59,Purchase,05/04/2016,1001,15000,Whitehouse,Sheldon,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,31.4,Sale (Partial),04/19/2016,1001,15000,Whitehouse,Sheldon,Child,--
NVDA,NVIDIA Corporation,Stock,8.91,Purchase,04/19/2016,1001,15000,Whitehouse,Sheldon,Child,--
WBA,"Walgreens Boots Alliance, Inc.",Stock,70.48,Purchase,04/19/2016,1001,15000,Whitehouse,Sheldon,Child,--
DIS,The Walt Disney Company,Stock,96.83,Purchase,04/19/2016,1001,15000,Whitehouse,Sheldon,Child,--
AAPL,Apple Inc.,Stock,24.22,Sale (Partial),04/26/2016,15001,50000,Whitehouse,Sheldon,Joint,--
UA,"Under Armour, Inc.",Stock,41.36,Sale (Partial),04/12/2016,1001,15000,Whitehouse,Sheldon,Self,Split into 2 share classes A & C. He sold the A shares and kept the C shares.
NVDA,NVIDIA Corporation,Stock,8.95,Purchase,04/26/2016,1001,15000,Whitehouse,Sheldon,Self,--
AAPL,Apple Inc.,Stock,24.22,Sale (Partial),04/26/2016,15001,50000,Whitehouse,Sheldon,Self,--
LRCX,Lam Research Corporation,Stock,73.56,Purchase,04/26/2016,1001,15000,Whitehouse,Sheldon,Self,--
WFC,Wells Fargo & Company,Stock,46.22,Sale (Full),06/27/2017,1001,15000,Capito,Shelley M,Spouse,--
C,Citigroup Inc.,Stock,56.04,Sale (Full),06/27/2017,1001,15000,Capito,Shelley M,Spouse,--
MCD,McDonald's Corporation,Stock,137.53,Sale (Full),06/20/2017,1001,15000,Duckworth,Tammy,Self,--
NEE,"NEE-NextEra Energy, Inc.",Stock,31.02,Sale (Full),06/16/2017,15001,50000,Duckworth,Tammy,Joint,--
CAT,Caterpillar Inc.,Stock,93.45,Sale (Full),06/05/2017,1001,15000,Duckworth,Tammy,Joint,--
ARCC,Ares Capital Corporation,Stock,11.1,Purchase,06/27/2017,1001,15000,Peters,Gary C,Self,--
SNA,Snap-on Incorporated,Stock,139.15,Sale (Full),06/15/2017,15001,50000,Collins,Susan M,Spouse,--
CFR,"Cullen/Frost Bankers, Inc.",Stock,85.22,Purchase,06/15/2017,1001,15000,Collins,Susan M,Spouse,--
QCOM,QUALCOMM Incorporated,Stock,49.33,Purchase,06/28/2017,1001,15000,Carper,Thomas R,Spouse,--
DIS,The Walt Disney Company,Stock,106.89,Sale (Partial),05/03/2017,1001,15000,"King, Jr.",Angus S,Spouse,--
TGT,Target Corporation,Stock,50.12,Sale (Full),05/03/2017,1001,15000,"King, Jr.",Angus S,Spouse,--
SPG,"Simon Property Group, Inc.",Stock,120.54,Purchase,06/05/2017,1001,15000,Peters,Gary C,Self,--
WMB,"The Williams Companies, Inc.",Stock,21.45,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
WRK,WestRock Company,Stock,49.43,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
WFC,Wells Fargo & Company,Stock,46.87,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
WBA,"Walgreens Boots Alliance, Inc.",Stock,72.73,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
WMT,"Wal-Mart Stores, Inc.",Stock,19.9,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
VZ,Verizon Communications Inc.,Stock,37.73,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
VTR,"Ventas, Inc.",Stock,55.21,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
UPS,"United Parcel Service, Inc.",Stock,95.6,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
USB,U.S. Bancorp,Stock,45.16,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
TUP,Tupperware Brands Corporation,Stock,62.84,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
TWX,Time Warner Inc.,Stock,99.12,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
TEVA,Teva Pharmaceutical Industries Limited,Stock,30.08,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
TGT,Target Corporation,Stock,49.01,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
TSM,Taiwan Semiconductor Manufacturing Company Limited,Stock,30.32,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
SU,Suncor Energy Inc.,Stock,24.45,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
STT,State Street Corporation,Stock,78.36,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
SO,The Southern Company,Stock,41.74,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
SLB,Schlumberger Limited,Stock,57.47,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
SNY,Sanofi,Stock,40.56,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
SABR,Sabre Corporation,Stock,20.45,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
QCOM,QUALCOMM Incorporated,Stock,50.01,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
PSA,Public Storage,Stock,181.67,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
PRU,"Prudential Financial, Inc.",Stock,87.49,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
PG,The Procter & Gamble Company,Stock,78.31,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
PDM,"Piedmont Office Realty Trust, Inc.",Stock,16.84,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
PFE,Pfizer Inc.,Stock,26.07,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
PAYX,"Paychex, Inc.",Stock,53.23,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
PPL,PPL Corporation,Stock,30.88,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
MS,Morgan Stanley,Stock,36.97,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
TAP,Molson Coors Brewing Company,Stock,79.51,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
MSFT,Microsoft Corporation,Stock,66.01,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
MET,"MetLife, Inc.",Stock,39.81,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
MRK,"Merck & Co., Inc.",Stock,52.42,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
MDC,"M.D.C. Holdings, Inc.",Stock,22.93,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
MTB,M&T Bank Corporation,Stock,141.97,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
KMI,"Kinder Morgan, Inc.",Stock,14.6,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
KMB,Kimberly-Clark Corporation,Stock,111.88,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
KEY,KeyCorp,Stock,15.66,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
KAR,"KAR Auction Services, Inc.",Stock,14.73,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
JNJ,Johnson & Johnson,Stock,117.39,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
JPM,JPMorgan Chase & Co.,Stock,75.93,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
HSY,The Hershey Company,Stock,103.11,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
GSK,GlaxoSmithKline plc,Stock,33.79,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
GILD,"Gilead Sciences, Inc.",Stock,56.15,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
GM,General Motors Company,Stock,30.6,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
GE,General Electric Company,Stock,136.37,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
GD,General Dynamics Corporation,Stock,181.06,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
XOM,Exxon Mobil Corporation,Stock,63.82,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
EXC,Exelon Corporation,Stock,21.67,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
ETR,Entergy Corporation,Stock,66.6,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
DUK,Duke Energy Corporation,Stock,71.17,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
DIS,The Walt Disney Company,Stock,101.49,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
CCI,Crown Castle International Corp.,Stock,86.96,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
COP,ConocoPhillips,Stock,39.9,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
CMA,Comerica Incorporated,Stock,62.51,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
CMCSA,Comcast Corporation,Stock,38.06,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
KO,The Coca-Cola Company,Stock,39.1,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
CSCO,"Cisco Systems, Inc.",Stock,27.68,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
CVX,Chevron Corporation,Stock,85.88,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
CVS,CVS Health Corporation,Stock,69.87,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
BMY,Bristol-Myers Squibb Company,Stock,47.02,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
BA,The Boeing Company,Stock,184.17,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
BAC,Bank of America Corporation,Stock,21.29,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
BGS,"B&G Foods, Inc.",Stock,28.21,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
AAPL,Apple Inc.,Stock,34.34,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
APA,Apache Corporation,Stock,43.41,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
AMGN,Amgen Inc.,Stock,146.41,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
AMT,American Tower Corporation,Stock,119.89,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
T,AT&T Inc.,Stock,19.15,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
LYB,LyondellBasell Industries N.V.,Stock,53.84,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
TEL,TE Connectivity Ltd.,Stock,71.99,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
CB,Chubb Limited,Stock,133.39,Sale (Full),06/15/2017,1001,15000,Murray,Patty,Spouse,--
